id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
1243.0,0.0,0.0,0.0,,1.0,0.0,,0.2,0.0,0.0,Nov,,1.0,4.0,10.0,Returning_Visitor,0.0,0.0
1244.0,5.0,20.0,0.0,0.0,56.0,4.412.166.667,8.474.576,,0.0,0.2,May,,2.0,2.0,3.0,Returning_Visitor,0.0,0.0
1245.0,0.0,0.0,0.0,0.0,4.0,160.5,0.0,0.05,0.0,0.0,Nov,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
1246.0,,2.629.253.968,24.0,,705.0,4.317.123.338,4.851.285,15.431.438,7.638.289.559.999.990,0.0,May,,2.0,1.0,14.0,Returning_Visitor,1.0,0.0
1247.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
1248.0,0.0,0.0,0.0,0.0,30.0,986.5,,23.333.333,0.0,0.0,May,2.0,4.0,3.0,3.0,Returning_Visitor,0.0,0.0
1249.0,5.0,136.0,1.0,13.0,85.0,2.155.653.752,5.998.168.000.000.000,19.225.201,3.920.321.611,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,1.0,1.0
1250.0,0.0,0.0,6.0,5.219.791.667,27.0,7.332.871.212,2.020.202,31.564.383,0.0,0.0,Nov,,2.0,7.0,2.0,Returning_Visitor,0.0,0.0
1251.0,0.0,0.0,0.0,,4.0,49.5,,75,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
1252.0,0.0,0.0,0.0,,10.0,253.25,0.0,0.02,0.0,0.0,Dec,,2.0,1.0,10.0,Returning_Visitor,0.0,0.0
1253.0,4.0,134.39,1.0,191.9,24.0,1.592.533.333,3.703.704,13.580.247,5.245.868.726,0.0,Oct,,2.0,1.0,5.0,Returning_Visitor,0.0,0.0
1254.0,0.0,0.0,0.0,0.0,16.0,360.0,0.0,1.875,0.0,0.0,May,,2.0,2.0,1.0,Returning_Visitor,0.0,0.0
1255.0,,1.013.886.667,1.0,,8.0,230.28,0.0,2.254.902,1.386.451.214,0.0,Sep,,2.0,3.0,2.0,Returning_Visitor,1.0,0.0
1256.0,8.0,121.75,0.0,0.0,154.0,5.253.069.444,1.273.885,8.832.272,0.0,0.0,Nov,,1.0,1.0,8.0,Returning_Visitor,1.0,0.0
1257.0,1.0,0.0,0.0,0.0,8.0,436.0,0.0,22.222.222.000.000.000,0.0,0.0,Mar,,4.0,6.0,1.0,Returning_Visitor,1.0,0.0
1258.0,4.0,47.3,1.0,0.0,32.0,1.870.966.667,0.0,37.037.037,0.0,0.0,Aug,,2.0,9.0,2.0,Returning_Visitor,0.0,0.0
1259.0,0.0,0.0,0.0,0.0,27.0,228.9,14.814.815,37.037.037,0.0,0.0,Aug,,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
1260.0,3.0,221.0,0.0,,17.0,48.958.333.330.000.000,0.0,11.764.706.000.000.000,0.0,0.0,Mar,,1.0,1.0,3.0,New_Visitor,1.0,0.0
1261.0,10.0,549.0,5.0,608.45,213.0,9.151.494.242,3.111.111,13.391.698,2.568.483.894,0.0,Oct,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
1262.0,0.0,0.0,0.0,,7.0,110.0,5.714.285.700.000.000,14.285.714.300.000.000,0.0,0.0,Mar,,2.0,8.0,1.0,Returning_Visitor,0.0,0.0
1263.0,,29.0,0.0,0.0,8.0,233.5,0.0,27.777.778,0.0,0.0,Dec,,2.0,4.0,2.0,Returning_Visitor,0.0,0.0
1264.0,0.0,0.0,0.0,0.0,4.0,46.25,0.05,66.666.667,0.0,0.0,Nov,,2.0,,13.0,Returning_Visitor,0.0,0.0
1265.0,1.0,88.0,0.0,0.0,22.0,5.168.333.333,0.0,16.666.667,0.0,0.0,Dec,,1.0,3.0,8.0,Returning_Visitor,0.0,0.0
1266.0,1.0,236.5,5.0,1373.75,141.0,2.834.697.619,,20.551.802,0.0,0.0,Nov,,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
1267.0,1.0,13.0,0.0,,15.0,317.0,0.0,6.666.666.999.999.990,0.0,0.0,Mar,,2.0,1.0,2.0,New_Visitor,1.0,0.0
1268.0,0.0,0.0,0.0,0.0,30.0,6.779.166.667.000.000,6.666.666.999.999.990,13.333.333,0.0,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
1269.0,0.0,0.0,0.0,,1.0,0.0,0.2,0.2,0.0,0.0,Dec,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
1270.0,12.0,264.9,2.0,,24.0,1032.3,20.430.108,36.190.476,0.0,0.0,Dec,1.0,1.0,9.0,1.0,Returning_Visitor,1.0,0.0
1271.0,0.0,0.0,0.0,,23.0,1919.55,8.695.652,31.884.058,4.280.302.196,0.0,Nov,,2.0,4.0,1.0,Returning_Visitor,0.0,0.0
1272.0,0.0,0.0,0.0,,9.0,210.0,44.444.444.000.000.000,55.555.556,0.0,0.0,Mar,,1.0,3.0,3.0,Returning_Visitor,0.0,0.0
1273.0,,0.0,0.0,0.0,3.0,13.0,66.666.667,133.333.333,0.0,0.0,May,,2.0,3.0,3.0,Returning_Visitor,0.0,0.0
1274.0,0.0,0.0,0.0,0.0,36.0,1.135.166.667,7.407.406.999.999.990,40.277.778,0.0,0.0,May,,1.0,1.0,4.0,Returning_Visitor,1.0,0.0
1275.0,,0.0,0.0,0.0,85.0,2.112.101.515,3.529.412,14.196.078,0.0,0.0,Nov,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
1276.0,6.0,220.0,2.0,,50.0,1.845.166.667,11.111.111.000.000.000,22.376.543,1.009.862.222,0.0,May,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
1277.0,0.0,0.0,0.0,,10.0,229.25,0.0,0.06,0.0,0.0,Mar,,1.0,6.0,2.0,Returning_Visitor,0.0,0.0
1278.0,0.0,0.0,1.0,7.0,10.0,6.725.142.857.000.000,0.0,18.181.818,6.071.287.168,0.0,Sep,,1.0,7.0,2.0,Returning_Visitor,0.0,1.0
1279.0,,0.0,0.0,0.0,9.0,1.833.333.333,0.0,22.222.222.000.000.000,0.0,0.0,Dec,,10.0,4.0,1.0,Returning_Visitor,0.0,0.0
1280.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.2,0.0,0.0,Mar,,1.0,1.0,1.0,Returning_Visitor,1.0,0.0
1281.0,2.0,91.0,0.0,,94.0,4.698.796.429,0.0,,0.0,0.0,Nov,,2.0,5.0,2.0,Returning_Visitor,1.0,0.0
1282.0,0.0,0.0,0.0,,64.0,1.558.361.111,,21.875,0.0,0.0,Nov,,4.0,3.0,2.0,Returning_Visitor,0.0,1.0
1283.0,3.0,13.0,0.0,0.0,16.0,226.5,0.0,13.333.333,0.0,0.0,Mar,2.0,5.0,1.0,2.0,Returning_Visitor,0.0,0.0
1284.0,10.0,2.078.666.667,0.0,,8.0,2.178.666.667,0.0,4.166.667,0.0,0.6,May,2.0,5.0,1.0,5.0,New_Visitor,0.0,0.0
1285.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,66.666.667,0.0,0.0,May,2.0,2.0,9.0,3.0,Returning_Visitor,0.0,0.0
1286.0,0.0,0.0,0.0,,15.0,9.563.333.332.999.990,,46.666.667,2.013.907.622,0.0,Nov,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
1287.0,0.0,0.0,0.0,0.0,39.0,706.2,74.774.775,,0.0,0.0,Sep,3.0,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
1288.0,,51.0,0.0,0.0,10.0,116.0,0.0,16.666.667,0.0,0.0,Nov,2.0,2.0,7.0,2.0,New_Visitor,0.0,0.0
1289.0,3.0,107.0,0.0,,4.0,14.583.333.330.000.000,0.0,,0.0,0.0,Mar,,2.0,7.0,1.0,New_Visitor,0.0,0.0
1290.0,0.0,0.0,2.0,53.0,12.0,3.185.333.333.000.000,0.0,14.285.714,0.0,0.0,Jul,,1.0,2.0,4.0,New_Visitor,0.0,0.0
1291.0,,29.2,1.0,322.4,10.0,1.269.333.333,14.285.714,36.904.762,1.359.420.027,0.0,Sep,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
1292.0,0.0,0.0,0.0,,9.0,463.4,0.0,22.222.222.000.000.000,0.0,0.0,Oct,,2.0,1.0,2.0,New_Visitor,0.0,0.0
1293.0,,0.0,0.0,0.0,27.0,1065.45,0.0,12.345.678.999.999.900,0.0,0.0,Nov,,2.0,3.0,2.0,New_Visitor,0.0,0.0
1294.0,0.0,0.0,0.0,0.0,9.0,1.048.333.333,22.222.222.000.000.000,72.222.222,0.0,0.0,Mar,,2.0,4.0,2.0,Returning_Visitor,0.0,0.0
1295.0,3.0,1.633.333.333,0.0,0.0,23.0,50.558.333.330.000.000,8,0.03,915.008,0.0,Mar,,1.0,1.0,2.0,Returning_Visitor,0.0,1.0
1296.0,4.0,359.3,4.0,407.0,69.0,5.485.105.556,10.526.316,17.493.734,44.947.412.280.000.000,0.0,Mar,1.0,1.0,2.0,1.0,Returning_Visitor,1.0,1.0
1297.0,4.0,47.8,0.0,0.0,7.0,183.0,18.181.818,,0.0,0.0,Jul,3.0,3.0,3.0,4.0,Returning_Visitor,0.0,0.0
1298.0,5.0,141.0,0.0,,33.0,1.371.633.333,0.0,5.555.556,4.471.103.438,0.0,Mar,,4.0,3.0,8.0,New_Visitor,1.0,1.0
1299.0,0.0,0.0,0.0,0.0,116.0,5.389.883.333,,20.786.749,0.0,0.0,Nov,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
1300.0,0.0,0.0,0.0,,21.0,6.424.642.857.000.000,28.571.429,5.714.285.700.000.000,0.0,0.0,Dec,,2.0,6.0,2.0,Returning_Visitor,1.0,0.0
1301.0,2.0,11.0,0.0,0.0,11.0,976.0,24.358.974,44.688.645,0.0,0.0,Dec,,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
1302.0,8.0,268.25,0.0,,71.0,2.426.791.667,2.702.703,10.810.811.000.000.000,3.386.849.093,0.0,Nov,,2.0,1.0,8.0,Returning_Visitor,0.0,1.0
1303.0,2.0,15.5,0.0,,28.0,5.500.666.667,0.0,6.666.666.999.999.990,0.0,0.0,Mar,2.0,2.0,1.0,2.0,New_Visitor,0.0,0.0
1304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,6.0,5.0,Returning_Visitor,0.0,0.0
1305.0,4.0,7.852.166.667,0.0,0.0,8.0,450.8,16.666.667,16.666.667,0.0,0.0,Sep,,2.0,3.0,5.0,Returning_Visitor,0.0,0.0
1306.0,10.0,247.15,3.0,,111.0,2.556.373.335,423.729,814.597,25.149.779.530.000.000,0.0,Nov,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
1307.0,0.0,0.0,0.0,0.0,13.0,328.9,15.384.615,46.153.846,0.0,0.0,June,,2.0,3.0,3.0,Returning_Visitor,0.0,0.0
1308.0,0.0,0.0,0.0,0.0,6.0,56.0,0.04,0.08,0.0,0.0,May,,2.0,3.0,1.0,Returning_Visitor,1.0,0.0
1309.0,0.0,0.0,0.0,0.0,12.0,846.25,0.0,18.181.818,404.014.481,0.0,Dec,,6.0,1.0,6.0,New_Visitor,0.0,1.0
1310.0,0.0,0.0,0.0,,9.0,140.2,0.0,44.444.444.000.000.000,0.0,0.0,Sep,2.0,2.0,9.0,2.0,New_Visitor,1.0,0.0
1311.0,0.0,0.0,0.0,0.0,17.0,1338.8,5.882.352.900.000.000,94.117.647,0.0,0.0,Aug,2.0,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
1312.0,0.0,0.0,0.0,0.0,7.0,295.0,,5.714.285.700.000.000,0.0,0.0,Nov,,4.0,1.0,2.0,Returning_Visitor,0.0,1.0
1313.0,5.0,215.5,0.0,,61.0,1.238.066.667,4.761.905,20.740.741,0.0,0.6,May,,2.0,3.0,13.0,Returning_Visitor,0.0,0.0
1314.0,0.0,0.0,0.0,0.0,3.0,62.4,0.0,66.666.667,0.0,0.0,June,,2.0,3.0,3.0,Returning_Visitor,0.0,0.0
1315.0,5.0,56.8,0.0,0.0,3.0,27.2,0.0,33.333.333,0.0,0.0,Nov,,2.0,6.0,2.0,New_Visitor,0.0,0.0
1316.0,3.0,63.0,0.0,0.0,31.0,7.705.833.332.999.990,5.714.286,23.809.524,0.0,0.0,Dec,2.0,2.0,,8.0,Returning_Visitor,0.0,0.0
1317.0,5.0,1388.75,0.0,0.0,4.0,1373.75,0.0,0.02,0.0,0.0,Mar,1.0,1.0,7.0,8.0,Returning_Visitor,0.0,0.0
1318.0,0.0,0.0,0.0,,10.0,130.75,,7.666.666.700.000.000,0.0,0.0,Nov,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
1319.0,3.0,16.333.333.330.000.000,0.0,0.0,96.0,1.949.647.252,742.268,14.405.743,0.0,0.0,Dec,,1.0,1.0,1.0,Returning_Visitor,0.0,0.0
1320.0,5.0,1.116.666.667,1.0,123.5,42.0,1.610.783.197,9.090.909,17.794.258,4.646.503.212,0.0,Dec,3.0,2.0,3.0,2.0,Returning_Visitor,0.0,0.0
1321.0,6.0,224.875,0.0,0.0,21.0,845.75,0.0,8.695.652,0.0,0.0,Dec,,13.0,9.0,20.0,Other,0.0,0.0
1322.0,1.0,14.0,0.0,0.0,50.0,1.317.795.833,0.01,21.469.506,0.0,0.0,Nov,,2.0,4.0,1.0,Returning_Visitor,1.0,0.0
1323.0,0.0,0.0,0.0,0.0,22.0,6.476.666.667.000.000,9.090.909,26.060.606,0.0,1.0,May,,2.0,4.0,3.0,Returning_Visitor,1.0,0.0
1324.0,6.0,9.685.714.286,0.0,0.0,28.0,6.725.452.381,0.0,20.707.071,1.971.468.924,0.0,Mar,,1.0,2.0,10.0,Returning_Visitor,0.0,1.0
1325.0,0.0,0.0,1.0,,18.0,5.703.333.332.999.990,,15.686.275,0.0,0.0,May,4.0,1.0,1.0,4.0,Returning_Visitor,1.0,0.0
1326.0,4.0,100.3,0.0,0.0,66.0,2.868.133.333,11.428.571,1.725.974,9.162.351.243,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,0.0,1.0
1327.0,0.0,0.0,0.0,0.0,24.0,810.5,,17.207.792,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,1.0,0.0
1328.0,0.0,0.0,0.0,,12.0,173.0,0.0,16.666.667,0.0,0.8,May,,1.0,6.0,1.0,Returning_Visitor,0.0,0.0
1329.0,3.0,124.0,0.0,0.0,10.0,2.659.333.333,0.0,15.277.778,0.0,0.0,Sep,,1.0,1.0,2.0,Returning_Visitor,0.0,0.0
1330.0,2.0,14.5,0.0,0.0,23.0,3.163.333.333,8.333.333,30.833.333,0.0,1.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,1.0,0.0
1331.0,,44.5,0.0,0.0,7.0,2.121.666.667,0.0,625,0.0,0.0,Mar,,2.0,1.0,8.0,New_Visitor,1.0,0.0
1332.0,5.0,79.0,1.0,12.0,54.0,1.603.333.333,5.084.745.999.999.990,,0.0,0.4,May,,2.0,6.0,4.0,Returning_Visitor,0.0,0.0
1333.0,2.0,87.0,0.0,0.0,106.0,3.156.501.914,628.931,9.577.934,0.0,0.0,May,,2.0,3.0,6.0,Returning_Visitor,0.0,0.0
1334.0,2.0,7.0,0.0,0.0,63.0,2.219.866.667,3.174.603,23.129.252.000.000.000,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,1.0,0.0
1335.0,3.0,102.0,0.0,,18.0,1.107.466.667,22.222.222.000.000.000,,0.0,0.2,May,,1.0,6.0,3.0,Returning_Visitor,0.0,0.0
1336.0,0.0,0.0,0.0,0.0,9.0,329.0,22.222.222.000.000.000,44.444.444.000.000.000,0.0,0.0,Mar,,2.0,3.0,1.0,Returning_Visitor,0.0,0.0
1337.0,4.0,16.058.333.330.000.000,1.0,136.75,21.0,1.632.733.333,0.0,4.545.455,1.653.909.091,0.0,May,2.0,2.0,4.0,2.0,New_Visitor,1.0,0.0
1338.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,1.0,1.0,New_Visitor,0.0,0.0
1339.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,,4.0,1.0,1.0,Returning_Visitor,0.0,0.0
1340.0,3.0,17.0,0.0,,62.0,1.493.353.846,952.381,4.031.746,0.0,0.0,Dec,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
1341.0,0.0,0.0,0.0,0.0,9.0,171.0,22.222.222.000.000.000,66.666.667,0.0,0.0,Mar,2.0,10.0,4.0,3.0,Returning_Visitor,0.0,0.0
1342.0,0.0,0.0,2.0,7.0,23.0,1.988.848.485,0.0,12,0.0,0.8,May,,2.0,1.0,4.0,Returning_Visitor,0.0,0.0
1343.0,9.0,7.263.666.667,0.0,,80.0,4.322.779.121.000.000,2.272.727,16.394.299.999.999.900,8.069.027.652,0.0,May,,2.0,2.0,2.0,Returning_Visitor,0.0,1.0
1344.0,0.0,0.0,0.0,,10.0,3291.0,0.02,,0.0,0.0,May,,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
1345.0,0.0,0.0,0.0,0.0,9.0,2.582.916.667,0.0,22.222.222.000.000.000,0.0,0.0,Nov,,5.0,3.0,2.0,Returning_Visitor,0.0,0.0
1346.0,5.0,106.8,0.0,0.0,84.0,12.427.760.460.000.000,0.0,6.589.146.999.999.990,417.431.402,0.0,Nov,,1.0,2.0,4.0,Returning_Visitor,1.0,0.0
1347.0,10.0,2.085.133.333,0.0,,17.0,369.1,0.0,4,0.0,0.0,Sep,,2.0,1.0,6.0,New_Visitor,0.0,0.0
1348.0,0.0,0.0,0.0,0.0,8.0,480.0,0.0,28.571.429,14.137.475.199.999.900,0.0,Nov,,1.0,2.0,3.0,New_Visitor,1.0,1.0
1349.0,0.0,0.0,0.0,0.0,25.0,5.668.833.333,0.0,35.619.048,0.0,0.0,Nov,,2.0,3.0,1.0,Returning_Visitor,1.0,0.0
1350.0,6.0,287.0,0.0,0.0,80.0,5.046.056.667,11.084.337,25.771.658,579.785.745,0.0,Oct,2.0,2.0,4.0,3.0,Returning_Visitor,0.0,0.0
1351.0,0.0,0.0,0.0,0.0,20.0,6.550.416.667.000.000,0.0,23.928.571.000.000.000,0.0,0.0,Dec,,1.0,4.0,2.0,Returning_Visitor,0.0,0.0
1352.0,6.0,112.5,0.0,0.0,86.0,204.123.355,387.597,786.268,5.911.452.177.999.990,0.0,Nov,,4.0,1.0,2.0,Returning_Visitor,0.0,1.0
1353.0,2.0,13.0,0.0,0.0,23.0,8.551.666.667.000.000,8,25.333.333,0.0,0.0,Mar,,5.0,1.0,3.0,Returning_Visitor,0.0,0.0
1354.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
1355.0,0.0,0.0,0.0,0.0,26.0,1.380.833.333,0.0,,0.0,0.0,May,,6.0,4.0,13.0,Returning_Visitor,0.0,0.0
1356.0,2.0,81.0,0.0,,18.0,631.0,0.01,29,0.0,0.0,May,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
1357.0,0.0,0.0,0.0,0.0,17.0,4.694.166.667,0.0,11.764.706.000.000.000,0.0,0.0,Mar,,1.0,2.0,2.0,Returning_Visitor,0.0,0.0
1358.0,0.0,0.0,0.0,0.0,19.0,2.814.333.333,,82.807.018,0.0,0.0,June,,2.0,3.0,4.0,Returning_Visitor,0.0,0.0
1359.0,,514.075,4.0,,178.0,6.630.479.365,3.645.833,,0.0,0.0,Nov,,2.0,1.0,8.0,Returning_Visitor,0.0,1.0
1360.0,4.0,98.0,1.0,31.0,32.0,8.981.714.286,0.0,5.555.556,2.332.166.667,0.0,May,,2.0,4.0,2.0,New_Visitor,1.0,1.0
1361.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Feb,,1.0,1.0,2.0,Returning_Visitor,1.0,0.0
1362.0,0.0,0.0,0.0,,2.0,205.0,,0.05,0.0,0.0,May,3.0,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
1363.0,6.0,6.541.666.667,0.0,,29.0,1.904.541.667,4.848.485,26.060.606,0.0,0.0,Nov,,1.0,2.0,8.0,Returning_Visitor,0.0,1.0
1364.0,2.0,31.5,0.0,,27.0,8.118.630.952.000.000,0.0,15.873.016,0.0,0.0,Nov,,1.0,4.0,8.0,,1.0,0.0
1365.0,0.0,0.0,0.0,0.0,12.0,155.0,66.666.667,91.666.667,0.0,0.0,Nov,,2.0,1.0,1.0,Returning_Visitor,0.0,0.0
1366.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,3.0,5.0,2.0,Returning_Visitor,0.0,0.0
1367.0,0.0,0.0,0.0,0.0,12.0,354.0,0.0,,0.0,0.0,May,2.0,7.0,1.0,2.0,New_Visitor,1.0,0.0
1368.0,0.0,0.0,2.0,15.2,19.0,1.227.153.333,952.381,4.399.093,0.0,0.0,Sep,,1.0,1.0,2.0,Returning_Visitor,1.0,0.0
1369.0,2.0,22.2,0.0,0.0,18.0,584.74,5.882.353.000.000.000,23.529.412.000.000.000,0.0,0.0,Aug,,1.0,3.0,2.0,Returning_Visitor,0.0,0.0
1370.0,3.0,49.4,4.0,321.4,91.0,64.188.190.479.999.900,18.181.818,46.632.997,1.383.791.777,0.0,Jul,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
1371.0,3.0,279.0,0.0,0.0,0.0,0.0,,0.05,0.0,0.0,Mar,,2.0,1.0,10.0,Returning_Visitor,1.0,0.0
1372.0,1.0,12.5,0.0,0.0,51.0,7.699.928.571,0.0,4.081.633,0.0,0.0,May,,2.0,1.0,2.0,Returning_Visitor,1.0,0.0
1373.0,0.0,0.0,0.0,0.0,8.0,729.0,,70.833.333,0.0,0.4,May,,2.0,8.0,1.0,Returning_Visitor,0.0,0.0
1374.0,0.0,0.0,0.0,,24.0,985.0,70.833.333,875,0.0,0.0,June,,2.0,6.0,13.0,Returning_Visitor,0.0,0.0
1375.0,5.0,106.8,0.0,0.0,20.0,4.708.666.667,27.272.727.000.000.000,45.454.545,0.0,0.0,Oct,,2.0,1.0,13.0,Returning_Visitor,0.0,0.0
1376.0,,0.0,0.0,0.0,25.0,1.225.857.143,12,40.977.778,0.0,0.4,May,2.0,2.0,5.0,2.0,Returning_Visitor,0.0,0.0
1377.0,0.0,0.0,1.0,172.0,21.0,564.5,0.0,42.965.368,0.0,0.8,May,,3.0,2.0,1.0,Returning_Visitor,0.0,0.0
1378.0,5.0,157.5,3.0,,9.0,599.5,0.0,20.833.333,0.0,0.0,Nov,,1.0,1.0,2.0,New_Visitor,0.0,0.0
1379.0,17.0,44.693.333.330.000.000,8.0,5.975.833.332.999.990,62.0,2.350.667.857,,33.986.814,7.948.403.933,0.0,Dec,,1.0,7.0,10.0,Returning_Visitor,0.0,0.0
1380.0,1.0,12.5,0.0,0.0,3.0,55.5,0.0,0.08,0.0,0.0,Nov,,1.0,1.0,8.0,Returning_Visitor,1.0,0.0
1381.0,0.0,0.0,0.0,0.0,3.0,3.966.666.667,0.0,33.333.333,0.0,0.0,Mar,,4.0,1.0,10.0,Returning_Visitor,0.0,0.0
1382.0,,0.0,0.0,0.0,5.0,24.0,0.0,0.05,0.0,0.2,May,,2.0,4.0,1.0,Returning_Visitor,0.0,0.0
1383.0,,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,Feb,,2.0,2.0,1.0,Returning_Visitor,1.0,0.0
1384.0,8.0,2.368.333.333,0.0,0.0,20.0,4.113.888.889,952.381,16.825.397,1.739.171.429,0.0,May,,2.0,3.0,3.0,Returning_Visitor,1.0,1.0
1385.0,4.0,107.8,3.0,1236.2,27.0,1.483.457.143,,36.111.111,2.971.496.014,0.0,Nov,2.0,2.0,9.0,2.0,Returning_Visitor,0.0,0.0
1386.0,0.0,0.0,0.0,0.0,7.0,97.0,5.714.285.700.000.000,0.1,0.0,0.0,Mar,,2.0,4.0,1.0,Returning_Visitor,0.0,0.0
1387.0,0.0,0.0,2.0,1368.0,26.0,6.508.083.333,0.0,14.285.714,0.0,0.0,Nov,,1.0,1.0,2.0,Returning_Visitor,1.0,1.0
1388.0,15.0,2.386.838.095,0.0,,33.0,7.991.049.417,4.347.826,17.574.237,1.903.293.603,0.0,Sep,3.0,2.0,3.0,2.0,Returning_Visitor,1.0,0.0
1389.0,0.0,0.0,0.0,0.0,12.0,249.5,5.555.556,25,0.0,0.0,Mar,,7.0,7.0,1.0,Returning_Visitor,0.0,0.0
1390.0,10.0,149.013.357,2.0,138.0,78.0,2.207.366.936,2.380.952,12.458.392,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
1391.0,2.0,16.691.666.669.999.900,7.0,115.0,233.0,7.952.491.839,1.834.947,19.045.831.000.000.000,8.920.900.782.999.990,0.0,Nov,,2.0,1.0,2.0,Returning_Visitor,0.0,1.0
1392.0,5.0,17.083.333.330.000.000,0.0,0.0,79.0,1.193.517.172,0.0,28.218.690.000.000.000,0.0,0.0,Oct,,1.0,1.0,2.0,Returning_Visitor,1.0,0.0
1393.0,9.0,7.793.556.619,4.0,,75.0,1.343.097.606,2.941.176,32.017.551,1.616.333.333,0.0,May,,2.0,2.0,13.0,Returning_Visitor,0.0,1.0
1394.0,0.0,0.0,0.0,0.0,5.0,134.0,,26.666.667,0.0,0.0,May,,2.0,2.0,2.0,Returning_Visitor,1.0,0.0
1395.0,4.0,144.5,0.0,,19.0,885.125,21.052.632,50.877.193,0.0,0.6,May,,2.0,6.0,13.0,Returning_Visitor,0.0,0.0
1396.0,9.0,233.5,2.0,102.0,81.0,2.477.666.667,1.149.425,11.954.023,0.0,0.0,May,,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
1397.0,0.0,0.0,0.0,0.0,37.0,9.185.416.667.000.000,5.405.405,,0.0,0.0,Nov,,1.0,1.0,2.0,New_Visitor,1.0,1.0
1398.0,1.0,3.5,0.0,0.0,20.0,3.091.666.667,0.0,1.428.571,0.0,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,0.0,0.0
1399.0,9.0,181.275,2.0,65.0,120.0,3.283.715.359,4.651.163,24.543.027,2.442.153.455,0.0,Nov,1.0,2.0,1.0,2.0,Returning_Visitor,0.0,0.0
1400.0,6.0,145.0,0.0,,13.0,644.0,0.0,13.333.333,0.0,0.0,Mar,2.0,2.0,1.0,2.0,New_Visitor,0.0,0.0
1401.0,,49.5,0.0,,22.0,458.25,,56.666.667,0.0,0.0,Nov,,1.0,1.0,3.0,Returning_Visitor,0.0,0.0
1402.0,2.0,105.5,1.0,,55.0,1.984.025,0.0,3.486.395,0.0,0.0,Nov,3.0,2.0,4.0,6.0,Returning_Visitor,1.0,0.0
1403.0,5.0,35.7,5.0,,95.0,2.383.139.223,19.666.667,36.723.457,0.0,0.0,Aug,,2.0,1.0,3.0,Returning_Visitor,0.0,0.0
1404.0,0.0,0.0,0.0,,11.0,257.75,0.0,24.242.424,0.0,0.0,Dec,,2.0,2.0,2.0,New_Visitor,0.0,0.0
1405.0,,27.0,0.0,0.0,4.0,30.0,0.04,0.08,0.0,0.6,May,,2.0,2.0,11.0,New_Visitor,0.0,0.0
1406.0,10.0,253.9,7.0,218.0,91.0,2.869.788.095,,5.452.381,0.0,0.0,May,,2.0,3.0,4.0,Returning_Visitor,0.0,0.0
